"name","name_root","hypernym"
"tumşuk","tumşuk","['gövde', 'boyun', 'şekil', 'dil']"
"tumturak","tumturak","['hâl']"
"tumturak","tumturak","['kelime']"
"tun","tun","['tun']"
"tunç","tunç","['metal', 'maden', 'alaşım', 'element']"
"tunç","tunç","['maden', 'metal', 'element', 'alaşım']"
"tunçlama","tunçlama","['is']"
"tunçlaşma","tunçlaş","['tunçlaş']"
"tunçlaştırma","tunçlaştır","['is']"
"tunç kafiye","tunç kafiye","['kaf', 'ka', 'kelime', 'kalıp', 'dil']"
"tundra","tundra","['orman', 'göl', 'deniz']"
"tundra","tundra","['göl', 'orman']"
"tungsten","tungsten","['maden', 'metal', 'iletken', 'element']"
"Tunguz","tunguz","['türk', 'dil', 'yerli', 'çinli', 'halk']"
"Tunguzca","tunguzca","['dil', 'kelime', 'türkçe', 'lis', 'yazı']"
"Tunguzca","tunguzca","['dil', 'halk', 'türk', 'türkçe']"
"tunik","tunik","['elbise', 'tun', 'giysi']"
"Tunus","tunus","['ge', 'kıt', 'ça', 'türkiye']"
"Tunuslu","tunus","['müslüman', 'yahudi', 'müslüman', 'arap']"
"tura","tur","['tura', 'tur', 'tur']"
"tura","tur","['ip']"
"tura","tur","['mend', 'tura', 'oyun']"
"tura","tur","['oyun', 'rit', 'tura']"
"tura","tur","['tura', 'mil', 'para']"
"turaç","turaç","['kuş', 'tura']"
"turalama","turala","['is']"
"Turan","turan","['türk', 'türkiye', 'turan', 'bütün']"
"Turan","turan","['türkiye', 'türk', 'milliyet', 'bütün']"
"Turancı","turancı","['müslüman']"
"Turancılık","turancı","['turan', 'türkç', 'ideal']"
"Turani","turan","['türk', 'müslüman', 'devlet']"
"Turanlı","turan","['türk', 'müslüman', 'kav', 'boy']"
"turba","turba","['yakıt', 'fosil', 'element', 'enerji', 'benzin']"
"turbalık","turbalık","['balık', 'su']"
"turfalama","turfalama","['is', 'ibadet']"
"turfandacı","turfandacı","['turfandacı']"
"turfandacılık","turfandacılık","['hobi', 'sanayi', 'endüstri', 'meslek']"
"turfandalık","turfanda","['tarla', 'arazi', 'sera']"
"turfanda sebzecilik","turfan sebzeci","['sera', 'meslek', 'endüstri', 'hobi']"
"turgay","turgay","['türk', 'boy', 'türk', 'aşiret']"
"turgor","turgor","['hücre', 'bakteri', 'protein', 'cis', 'cisim']"
"turist","turist","['insan', 'bakıma']"
"turizm","turizm","['ekonomi', 'endüstri', 'araç', 'olgu']"
"turizm","turizm","['araç', 'yolculuk', 'eğlence', 'kültür']"
"turizmci","turizmci","['turizmci']"
"turizmcilik","turizmci","['hizmet', 'meslek', 'turizm']"
"turkuaz","turkuaz","['taş', 'renkte', 'şe', 'inci']"
"turkuaz","turkuaz","['renkte', 'renk', 'reng', 'rengi', 'rengin']"
"turkuaz","turkuaz","['renkte', 'renk', 'reng', 'boya', 'rengi']"
"turkuaz yeşili","turkuaz yeşil","['renkte', 'renk', 'reng', 'elbise']"
"turkuaz yeşili","turkuaz yeşil","['orman', 'yeşil', 'ağaç']"
"turlama","turla","['ibadet']"
"turna","turna","['kuş', 'hayvan', 'balık']"
"turnaayağı","turnaayağ","['çiçek', 'çiç', 'gelin']"
"turnacı","turnacı","['sınıf', 'asker', 'er', 'kıt', 'sınıfı']"
"turnagagası","turnagaga","['kuş', 'yılan', 'hayvan', 'ağaç']"
"turnageçidi","turnageçi","['fırtına', 'rüzgar', 'ağaç']"
"turnagiller","turnagil","['fam', 'taks', 'hayvan']"
"turnagözü","turnagöz","['zam', 'sarı', 'renkte']"
"turnagözü","turnagöz","['renkte', 'reng', 'renk']"
"turna balığı","turna balığ","['balık', 'deniz', 'hayvan', 'şah']"
"turna katarı","turna katar","['küme', 'katar']"
"turna kırı","turna kır","['km', 'renkte']"
"turna kırı","turna kır","['renkte', 'renk', 'reng']"
"turne","turne","['turn', 'gezi', 'konser', 'tur']"
"turnike","turnike","['turn', 'pan']"
"turno","turno","['makine']"
"turnusol","turnusol","['renk', 'boya', 'vitamin', 'zehir']"
"turnusol boyası","turnusol boya","['renk', 'mavi', 'boya']"
"turnusol kâğıdı","turnusol kâğı","['boya', 'ayna', 'kat', 'asa', 'mürekkep']"
"turnuva","turnuva","['oyun', 'yarışma', 'turnuva', 'eleme', 'lig']"
"turp","turp","['meyve', 'bitki', 'sebze', 'yemiş']"
"turp","turp","['bitki', 'meyve', 'hayvan', 'yaban']"
"turpgiller","turpgil","['fam', 'bütün', 'bitki']"
"turp filizi","turp filiz","['renk', 'reng', 'renkte', 'kırmızı', 'beyaz']"
"turp otu","turp ot","['bitki', 'ot']"
"turp salatası","turp salata","['yemek', 'salata', 'sebze', 'çorba']"
"turşu","turş","['yemek', 'sebze', 'mez', 'şifa']"
"turşucu","turşuc","['ric']"
"turşuculuk","turşucu","['tic', 'meslek', 'müesses', 'ticaret']"
"turşucu dükkânı","turş dükkân","['mahalle', 'dükkân', 'han', 'cami']"
"turşulaşma","turşulaş","['turşulaş']"
"turşu balığı","turş balık","['balık', 'deniz']"
"turşu suyu","turş su","['su', 'tatlı', 'sıvı', 'bardak']"
"turta","turta","['pasta', 'tatlı', 'meyve', 'yemek']"
"turuncu","turuncu","['renkte', 'renk', 'reng', 'leke']"
"turuncu","turuncu","['renk', 'reng', 'renkte', 'yeşil']"
"turunculaşma","turunculaş","['turunculaş']"
"turunç","turunç","['meyve', 'meyv', 'bitki', 'ağaç', 'yemiş']"
"turunç","turunç","['meyve', 'ağaç', 'bitki']"
"turunçgiller","turunçgiller","['meyve', 'ağaç', 'bitki', 'orman']"
"tur operatörü","i operatör","['şahıs', 'kişinin', 'gerçek']"
"tur (III)","tur ( iii )","['tur', 'cis']"
"tur (III)","tur ( iii )","['seyahat', 'gezi', 'yolculuk', 'konaklama', 'ziyaret']"
"tur (III)","tur ( iii )","['işlem']"
"tuşe","tuşe","['tuş', 'cisim', 'işaret']"
"tuşlama","tuşlama","['işlem']"
"tuş (II)","tuş ( ii )","['vuruş', 'yüzde', 'el']"
"tuş (I)","tuş ( i )","['işaret', 'el', 'numara']"
"tuş (I)","tuş ( i )","['resim', 'cis']"
"tuş (I)","tuş ( i )","['el', 'tuş', 'pen', 'dizi']"
"tutacak","tutacak","['bez', 'mil', 'ip']"
"tutaç","tutaç","['cis', 'cisim', 'mil']"
"tutaç","tutaç","['pi', 'cm']"
"tutak","tutak","['cis']"
"tutak","tutak","['kes', 'cisim', 'tane', 'şekil']"
"tutak","tutak","['rehin', 'köle', 'var']"
"tutak","tutak","['şeyin']"
"tutak","tutak","['cisim', 'cis', 'cm']"
"tutamaç","tutamaç","['cis', 'yerde']"
"tutamaç","tutamaç","['cisim', 'cis']"
"tutamaç","tutamaç","['mil', 'araç', 'nevi']"
"tutamak","tutamak","['tutamak']"
"tutamak","tutamak","['met', 'şeye']"
"tutamlama","tutamlama","['işlem']"
"tutam (II)","tutam ( ii )","['para', 'yüzde', 'tuta', 'pay', 'trilyon']"
"tutanak","tutanak","['belge', 'tutanak', 'rapor', 'delil']"
"tutanak","tutanak","['tutanak', 'rapor', 'belge']"
"tutanak","tutanak","['tutanak', 'belge', 'mec', 'karar']"
"tutar","tutar","['şeyin', 'şeye']"
"tutar","tutar","['mis', 'para', 'yüzde', 'miktar']"
"tutarak","tutarak","['erkek', 'evli']"
"tutarga","tutarga","['kis']"
"tutarık","tutarık","['mal', 'para', 'yüzde']"
"tutarlık","tutar","['değer', 'kriter', 'ölçü', 'dizi']"
"tutarlık","tutar","['değer', 'derece', 'yerde', 'başka']"
"tutarlılık","tutarlı","['değer', 'olgu', 'özellik']"
"tutarsızlık","tutarsızlık","['durum', 'hata', 'değer']"
"tutkal","tutkal","['tutk', 'madde', 'cisim']"
"tutkalcı","tutkalcı","['işçi']"
"tutkalcılık","tutkalcılık","['meslek', 'zan']"
"tutkallama","tutkalla","['işlem']"
"tutkallanma","tutkalla","['tutkalla']"
"tutkal şerbeti","tutkal şerbet","['su', 'tatlı', 'bardak', 'çorba', 'şerbet']"
"tutku","tutku","['ira', 'a']"
"tutku","tutku","['amaç', 'araç']"
"tutkulaşma","tutkulaş","['tutkulaş']"
"tutkunluk","tutkun","['hâl', 'sey']"
"tutma","tut","['tut']"
"tutma","tut","['met', 'mal']"
"tutma","tut","['tut']"
"tutma","tut","['değer', 'yüzde', 'met']"
"tutmaç","tutmaç","['tuta', 'tane', 'mil']"
"tutmalık","tutmalık","['pen', 'ter']"
"tutmalık","tutmalık","['cis', 'şeye', 'cisim']"
"tutsak","tutsak","['köle', 'müslüman', 'müslüman']"
"tutsak","tutsak","['köle']"
"tutsak","tutsak","['tutsak']"
"tutsaklık","tutsak","['tutsak']"
"tutsak pazarı","tutsak pazar","['köle', 'pazar', 'esir', 'gar', 'mec']"
"tutturaç","tutturaç","['cis', 'cisim', 'şeye']"
"tutturgaç","tutturgaç","['araç', 'alet']"
"tutturma","tuttur","['tuttur']"
"tutturmalık","tutturma","['şeye', 'asa']"
"tutturuş","tuttur","['işlem']"
"tutu","tutu","['rehin', 'mal']"
"tutucu","tutucu","['kişinin']"
"tutucu","tutucu","['müslüman']"
"tutuculaşma","tutuculaş","['ille']"
"tutuculuk","tutucu","['özellik']"
"tutuculuk","tutucu","['tutucu']"
"tutukevi","tutukevi","['hapishan', 'cezaevi', 'nevi']"
"tutuklama","tutukla","['af', 'ceza']"
"tutuklanış","","['']"
"tutuklanma","tutukla","['görev']"
"tutuklatma","tutukla","['görev']"
"tutuklu","tutuklu","['tutuklu']"
"tutukluk","tutukluk","['süre']"
"tutukluk","tutukluk","['def']"
"tutukluluk","tutukluluk","['tutukluluk']"
"tutuksuzluk","tutuksuzluk","['af']"
"tutulma","tutulma","['tutulma']"
"tutulma","tutulma","['hâl']"
"tutulmazlık","tutulmazlık","['ille']"
"tutulmuşluk","tutulmuş","['hâl', 'derece']"
"tutulmuş para","tut para","['para', 'yüzde', 'nak']"
"tutulum","tutulum","['yılda', 'derece']"
"tutuluş","tutul","['rit']"
"tutulu satış","tutul satış","['kredi', 'rehin', 'mal', 'taksi', 'borç']"
"tutum","tutum","['ira']"
"tutum","tutum","['tutum']"
"tutumluluk","tutumlu","['özellik', 'erdem']"
"tutumsuzluk","tutumsuzluk","['tama', 'israf', 'met', 'nef']"
"tutunma","tutun","['tutun']"
"tutunuş","tutun","['rit', 'refleks']"
"tuturuk","tuturuk","['ateş', 'alev']"
"tuturuk","tuturuk","['su', 'kat']"
"tutuş","tutuş","['rit']"
"tutuşma","tutuş","['tutuş']"
"tutuşturma","tutuştur","['tutuştur']"
"tutya","tutya","['para', 'mal', 'maden']"
"tutya","tutya","['hayvan', 'şah', 'köle']"
"Tuvaca","tuvaca","['kelime', 'dil', 'türkçe', 'şe']"
"tuval","tuval","['ayna', 'heykel', 'resim', 'kumaş', 'elbise']"
"tuval","tuval","['resim', 'tu', 'ayna', 'heykel']"
"tuvalet","tuvalet","['cis', 'mes']"
"tuvalet","tuvalet","['tuvalet']"
"tuvalet","tuvalet","['tuvalet', 'muayene']"
"tuvalet","tuvalet","['ibadet', 'su']"
"tuvalet","tuvalet","['su', 'abdest']"
"tuvaletçi","tuvaletçi","['tuvaletçi']"
"tuvaletçilik","tuvaletçi","['meslek', 'hizmet', 'mesle', 'müesses']"
"tuvalet ispirtosu","tuvalet ispirto","['su', 'yüzde', 'litre', 'sıvı']"
"tuvalet kâğıdı","tuvalet kâğıd","['tabaka', 'kir', 'temizlik', 'mend']"
"tuvalet masası","tuvalet masa","['ayna', 'masa', 'vitrin', 'basamak']"
"tuvalet sabunu","tuvalet sabun","['temizlik', 'sabun', 'sıvı', 'su']"
"tuvalet takımı","tuvalet takım","['elbise', 'aksesuar', 'set']"
"tuyuğ","tuyuğ","['ka']"
"tuz","tuz","['vitamin', 'tuz', 'su', 'madde']"
"tuz","tuz","['baz', 'na', 'asit', 'alk', 'su']"
"tuzak","tuzak","['tuzak']"
"tuzak","tuzak","['tuzak', 'hile']"
"tuzak","tuzak","['tuzak', 'hile', 'av']"
"tuzakçı","tuzakçı","['cin']"
"tuzakçılık","tuzakçılık","['ille']"
"tuzaklama","tuzaklama","['tuzaklama']"
"tuzaklanma","tuzakla","['tuzakla']"
"tuzcu","tuzcu","['ric']"
"tuzculuk","tuzculuk","['mez', 'zan']"
"tuzla","tuzla","['su', 'olan']"
"tuzla","tuzla","['su', 'olan']"
"tuzla","tuzla","['le']"
"tuzlama","tuzlama","['hizmet']"
"tuzlama","tuzlama","['yemek', 'mez']"
"tuzlama","tuzlama","['işlem', 'ibadet', 'yöntem']"
"tuzlanma","tuzla","['işlem']"
"tuzlayış","tuzlay","['işlem']"
"tuzluk","tuzluk","['su', 'tatlı']"
"tuzluk","tuzluk","['su', 'miktar']"
"tuzluk","tuzluk","['kap', 'su', 'kab']"
"tuzluluk","tuzlu","['gram', 'yüzde', 'miktar', 'derece']"
"tuzluluk","tuzlu","['su', 'miktar', 'derece']"
"tuzlu balgam","tuz balgam","['su', 'sıvı', 'nas']"
"tuzlu balgam","tuz balgam","['asit', 'sıvı', 'bakteri']"
"tuzsuzluk","tuzsuz","['ille', 'su', 'nef']"
"tuz ekmek düşmanı","tuz ekmek düşman","['şer']"
"tuz ekmek hakkı","tuz ekmek hak","['tuz ekmek hak']"
"tuz ruhu","tuz ruh","['asit', 'su', 'kat', 'cüz']"
"tu kaka","tu kaka","['durum', 'söz', 'deyim']"
"tüberkülin","tüberkülin","['sıvı', 'bakteri', 'mikrop', 'kan']"
"tüberkülin testi","tüberkülin test","['test', 'muayene', 'testi', 'ölçme', 'aşı']"
"tüberküloz","tüberküloz","['verem', 'vir', 'hastalık', 'bakteri']"
"tüccar","tüccar","['tüccar']"
"tüccarlaşma","tüccarlaş","['ticaret']"
"tüccarlık","tüccarlık","['zan', 'meslek']"
"tüf","tüf","['volkan', 'tüf', 'top', 'kütle']"
"tüfek","tüfek","['silah', 'makine', 'tabanca']"
"tüfekçi","tüfekçi","['tüfekçi']"
"tüfekçi","tüfekçi","['er', 'asker']"
"tüfekçi","tüfekçi","['asker', 'er']"
"tüfekçilik","tüfekçilik","['tic', 'zan', 'müesses', 'meslek']"
"tüfekçilik","tüfekçilik","['meslek', 'zan']"
"tüfekhane","tüfekhane","['han', 'mahalle', 'cami']"
"tüfeklik","tüfek","['kılıf', 'zırh', 'elbise']"
"tüfeklik","tüfek","['görev']"
"tükeniş","tükeniş","['süre', 'terk']"
"tükenme","tükenme","['tükenme']"
"tükenmezlik","tükenmez","['durum']"
"tükenmez kalem","tükenmez kalem","['kalem', 'mürekkep', 'bil', 'bo']"
"tükenmişlik","tükenmiş","['tükenmiş']"
"tüketici","tüketici","['tüketici']"
"tüketici","tüketici","['tüketici', 'ham']"
"tüketicilik","tüketici","['tüketici']"
"tüketici sayacı","tüketici sayac","['cihaz', 'saya', 'araç', 'metre', 'ölçü']"
"tüketim","tüketim","['met', 'üretim']"
"tüketim","tüketim","['üretim', 'met', 'ihtiyaç']"
"tüketme","tüket","['met']"
"tükürme","tükürme","['tükürme']"
"tükürük","tükürük","['salgı', 'sıvı', 'madde', 'salg']"
"tükürükleme","tükürükleme","['tükürükleme']"
"tükürüklenme","tükürükle","['tükürükle']"
"tükürük bezleri","tükürük bez","['çift', 'arada', 'cins', 'tek']"
"tükürük hokkası","tükürük hokka","['kap', 'kab']"
"tükürük otu","tükürük ot","['bitki', 'salgı', 'ot']"
"tül","tül","['tül', 'kumaş', 'perde']"
"tül","tül","['elbise', 'örtü', 'kumaş']"
"tülbent","tülbent","['örtü', 'elbise']"
"tülbent","tülbent","['örtü', 'elbise']"
"tülbentçi","tülbentçi","['tülbentçi']"
"tülbentçilik","tülbentçilik","['meslek', 'zan', 'moda']"
"tüllenme","tülle","['tülle']"
"tülü","tül","['deve', 'erkek', 'dişi', 'keçi']"
"tümamiral","tümamiral","['amiral', 'asker', 'kumanda', 'deniz', 'subay']"
"tümamirallik","tümamirallik","['rütb', 'makam']"
"tümamirallik","tümamirallik","['rütb', 'derece', 'kademe', 'terfi']"
"tümbek","tümbek","['küme', 'yüzde']"
"tümce","tümce","['cümle', 'yüklem', 'kelime']"
"tümdengelim","tümdengelim","['öner', 'edi', 'tali']"
"tümeller","tümel","['bütün', 'dizi']"
"tümel kavram","tümel kavram","['bütün', 'küme']"
"tümel önerme","tümel öner","['tümel öner']"
"tümen","tümen","['km', 'mi', 'bin', 'mil', 'bölü']"
"tümen","tümen","['müfre', 'bölü', 'kola', 'mil']"
"tümen","tümen","['bölü', 'müfre', 'km', 'mil', 'alay']"
"tümen","tümen","['küme', 'bütün', 'birim', 'yüzde']"
"tümevarım","tümevarım","['yöntem', 'sistem', 'araç']"
"tümgeneral","tümgeneral","['asker', 'emir', 'general', 'er']"
"tümgenerallik","tümgeneral","['rütb', 'makam', 'görev', 'memur']"
"tümgenerallik","tümgeneral","['rütb', 'derece', 'kademe', 'terfi']"
"tümleç","tümleç","['eda', 'teki', 'yüklem']"
"tümleç","tümleç","['teki']"
"tümleme","tümle","['işlem']"
"tümlenme","tümle","['tümle']"
"tümler açı","tüm açı","['açı', 'dik', 'pi', 'kare']"
"tümör","tümör","['organ', 'kanser', 'cisim', 'akciğer']"
"tümörlenme","tümörlen","['hastalık', 'kaza']"
"tümörleşme","tümörleş","['süreç', 'hastalık']"
"tümsek","tümsek","['yerde', 'km', 'tane']"
"tümsek","tümsek","['tepe', 'yerde']"
"tümsekleşme","tümsekleş","['tümsekleş']"
"tümselme","tümsel","['tümsel']"
"tümür","tümür","['kelime']"
"tüm başkalaşma","tüm başkalaş","['arada', 'küme', 'ken']"
"tüm başlılar","tüm başlı","['bütün', 'takım', 'balık', 'küme']"
"tüm kirpikliler","tüm kirpik","['hücre', 'birey']"
"tüm sayı","tüm sayı","['yüzde']"
"tüm tanrıcılık","tüm tanrıcı","['kut', 'tek', 'ide']"
"tüm (II)","tüm ( ii )","['birim', 'yerde']"
"tüm (I)","tüm ( i )","['bütün', 'şeyin']"
"tüm (I)","tüm ( i )","['bütün']"
"tün","tün","['gece']"
"tünek","tünek","['ağaç']"
"tünekleme","tünekleme","['is', 'hizmet']"
"tünel","tünel","['yol', 'tünel', 'geçit', 'tünel']"
"tünel","tünel","['tünel', 'yol', 'geçit', 'tünel']"
"tüneme","tüneme","['tüneme']"
"tünme","tünme","['tünme']"
"tüp","tüp","['kap', 'sıvı']"
"tüp","tüp","['cam', 'sıvı', 'cisim', 'cis']"
"tüp","tüp","['diş', 'şişe']"
"tüpçü","tüpç","['tüpç']"
"tüpçülük","tüpçü","['caiz', 'tic']"
"tüpleme","tüple","['işlem', 'deney', 'sistem']"
"tüplük","tüp","['makina']"
"tüp bebek","tüp bebek","['tedavi', 'mucize', 'üreme', 'bebek']"
"tüp gaz","tüp gaz","['lpg', 'sıvı', 'gaz', 'enerji', 'buhar']"
"tüp geçit","tüp geçit","['köprü', 'yol', 'tünel', 'geçit', 'geçiş']"
"tüp geçit","tüp geçit","['köprü', 'geçit', 'tünel', 'yaya', 'kapalı']"
"türap","türap","['türap']"
"türban","türban","['giysi', 'tak', 'örtü', 'giy']"
"türbe","türbe","['cami', 'ha', 'mezar']"
"türbedar","türbedar","['müslüman', 'veli', 'hane']"
"türbe eriği","türbe erik","['şe', 'tatlı', 'şifa']"
"türbin","türbin","['türb', 'araç', 'kazan', 'yapı']"
"türbülans","türbülans","['hava', 'vak', 'dalga']"
"türbülans","türbülans","['vak']"
"türbülans","türbülans","['kaza', 'sistem']"
"türdeşlik","türdeş","['türdeş']"
"türe","türe","['türe']"
"türedi","türe","['var']"
"türedi","türe","['var']"
"türeme","türe","['türe']"
"türeme","türe","['türe']"
"türeme ünlü","türe ünlü","['ses']"
"türeme ünsüz","türe ünsüz","['eda', 'ses']"
"türemiş fiil","türe fiil","['türe fiil']"
"türemiş isim","türe isim","['türe isim']"
"türemiş kelime","türe kelime","['türe kelime']"
"türemiş sıfat","türe sıfat","['türe sıfat']"
"türemiş zarf","türe zarf","['türe zarf']"
"türetme","türet","['türet']"
"türetme","türet","['türet']"
"türetme eki","türet ek","['türet ek']"
"türev","türev","['şeyin']"
"türev","türev","['değişken', 'sabit', 'değer', 'fonksiyon']"
"türev","türev","['madde']"
"türev","türev","['eda']"
"türeyiş","türey","['türey']"
"Türk","türk","['müslüman', 'halk', 'millet', 'türk']"
"Türk","türk","['türk', 'müslüman', 'dil', 'halk']"
"Türkçe","türkçe","['dil', 'türkçe', 'lis', 'kelime']"
"Türkçe","türkçe","['dil', 'türkçe', 'kelime', 'lis']"
"Türkçeci","türkçeci","['müslüman']"
"Türkçeci","türkçeci","['öğretmen', 'öğrenci', 'türk']"
"Türkçecilik","türkçeci","['dil', 'milliyet', 'türkçe']"
"Türkçeleşme","türkçeleş","['dil']"
"Türkçeleştirme","türkçeleştir","['görev']"
"Türkçesi","türkçe","['yabancı', 'türk', 'kelime']"
"Türkçesi","türkçe","['i ngilizce', 'türkçe', 'mani']"
"Türkçü","türkç","['müslüman']"
"Türkçülük","türkçü","['milliyet', 'ideoloj', 'ideal']"
"Türkistanlı","türkistan","['yahudi', 'müslüman', 'türk']"
"Türkiyat","türkiyat","['dil', 'ilim', 'bilim', 'felsefe', 'bilgi']"
"Türkiye Türkçesi","türkiye türkçe","['türk', 'türkçe', 'dil', 'arapça']"
"türkkıyması","türkkıyma","['nevi']"
"türkkupası","türkkupa","['türk', 'türk', 'millet', 'mil']"
"Türkleşme","türkleş","['türkleş']"
"Türkleştirme","türkleştir","['türkleştir']"
"Türklük","türk","['millet', 'milliyet']"
"Türklük","türk","['milliyet', 'türk']"
"Türklük bilgisi","türk bilgi","['dil', 'ölçü', 'bilme', 'bilgi', 'bütün']"
"Türkmen","türkmen","['türkmen', 'türk', 'halk', 'müslüman']"
"Türkmence","türkmence","['türkçe', 'dil', 'kelime', 'türk']"
"Türkmence","türkmence","['kelime', 'dil', 'türkçe', 'kitab']"
"Türkolog","türkolog","['türk', 'bilgi']"
"Türkoloji","türkoloji","['dil', 'bilim', 'ilim', 'bilme', 'türk']"
